Tissue,Timepoint,Treatment,Cell_ID,Total_idPerSample,Total_evtsPerSample,Proportion_idPerSample,For_Vlookup,Sample_ID
Lung,24,Pam1ug+NTHi,moDCs,964,103372,0.009325543,11_4,2
Lung,24,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,1284,103372,0.012421159,11_4,2
Lung,24,Pam1ug+NTHi,CD103+CD4+ T-cells,703,103372,0.006800681,11_4,2
Lung,24,Pam1ug+NTHi,cDC1,301,103372,0.002911814,11_4,2
Lung,24,Pam1ug+NTHi,pDCs,624,103372,0.006036451,11_4,2
Lung,24,Pam1ug+NTHi,CD206+ Macrophages,442,103372,0.004275819,11_4,2
Lung,24,Pam1ug+NTHi,cDC2,135,103372,0.001305963,11_4,2
Lung,24,Pam1ug+NTHi,Monocytes,1351,103372,0.013069303,11_4,2
Lung,24,Pam1ug+NTHi,CD64+MHCII- Macrophages,67,103372,0.000648145,11_4,2
Lung,24,Pam1ug+NTHi,B-cells,35205,89116,0.395046905,11_5,3
Lung,24,Pam1ug+NTHi,Monocytes,1028,89116,0.011535527,11_5,3
Lung,24,Pam1ug+NTHi,CD4+ T-cells,14420,89116,0.161811571,11_5,3
Lung,24,Pam1ug+NTHi,Ly6C+ NK cells,4934,89116,0.05536604,11_5,3
Lung,24,Pam1ug+NTHi,Drop,6156,89116,0.069078504,11_5,3
Lung,24,Pam1ug+NTHi,Neutrophils,5632,89116,0.063198528,11_5,3
Lung,24,Pam1ug+NTHi,Ly6C-CD8+ T-cells,3507,89116,0.039353203,11_5,3
Lung,24,Pam1ug+NTHi,pDCs,566,89116,0.006351272,11_5,3
Lung,24,Pam1ug+NTHi,Ly6C+CD8+ T-cells,3896,89116,0.0437183,11_5,3
Lung,24,Pam1ug+NTHi,CD206+ Macrophages,398,89116,0.004466089,11_5,3
Lung,24,Pam1ug+NTHi,Ly6C- NK cells,4676,89116,0.052470937,11_5,3
Lung,24,Pam1ug+NTHi,CD103+CD4+ T-cells,588,89116,0.006598142,11_5,3
Lung,24,Pam1ug+NTHi,Unknown Myeloid,5532,89116,0.062076395,11_5,3
Lung,24,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,1206,89116,0.013532923,11_5,3
Lung,24,Pam1ug+NTHi,cDC1,250,89116,0.002805332,11_5,3
Lung,24,Pam1ug+NTHi,moDCs,892,89116,0.010009426,11_5,3
Lung,24,Pam1ug+NTHi,cDC2,157,89116,0.001761749,11_5,3
Lung,24,Pam1ug+NTHi,CD64+MHCII- Macrophages,73,89116,0.000819157,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,B-cells,7039,14703,0.478745834,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,Neutrophils,3598,14703,0.244711964,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,Drop,597,14703,0.040603958,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,651,14703,0.044276678,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,pDCs,233,14703,0.015847106,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,Monocytes,416,14703,0.028293546,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,Ly6C- NK cells,286,14703,0.019451813,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,Unknown Myeloid,589,14703,0.040059852,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,CD4+ T-cells,345,14703,0.023464599,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,CD103+CD4+ T-cells,124,14703,0.008433653,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,Ly6C+ NK cells,97,14703,0.006597293,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,CD206+ Macrophages,372,14703,0.025300959,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,Ly6C-CD8+ T-cells,97,14703,0.006597293,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,Ly6C+CD8+ T-cells,110,14703,0.007481466,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,CD64+MHCII- Macrophages,113,14703,0.007685506,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,cDC2,16,14703,0.001088213,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,cDC1,18,14703,0.00122424,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,moDCs,2,14703,0.000136027,11_3,1
Nasal Tissue,24,Pam1ug+NTHi,B-cells,7168,13955,0.513651021,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,Neutrophils,3329,13955,0.23855249,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,Drop,605,13955,0.043353637,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,411,13955,0.029451809,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,CD103+CD4+ T-cells,141,13955,0.010103905,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,Unknown Myeloid,710,13955,0.050877822,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,Monocytes,375,13955,0.026872089,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,pDCs,238,13955,0.017054819,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,CD4+ T-cells,192,13955,0.013758509,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,Ly6C- NK cells,306,13955,0.021927625,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,CD64+MHCII- Macrophages,60,13955,0.004299534,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,CD206+ Macrophages,210,13955,0.01504837,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,Ly6C+ NK cells,90,13955,0.006449301,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,cDC1,12,13955,0.000859907,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,Ly6C-CD8+ T-cells,40,13955,0.002866356,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,cDC2,13,13955,0.000931566,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,Ly6C+CD8+ T-cells,52,13955,0.003726263,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,moDCs,3,13955,0.000214977,11_4,2
Nasal Tissue,24,Pam1ug+NTHi,CD4+ T-cells,564,11111,0.050760508,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,CD206+ Macrophages,304,11111,0.027360274,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,510,11111,0.045900459,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,Drop,542,11111,0.048780488,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,B-cells,4455,11111,0.40095401,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,Unknown Myeloid,1076,11111,0.096840968,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,CD103+CD4+ T-cells,438,11111,0.039420394,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,Neutrophils,1881,11111,0.169291693,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,Ly6C- NK cells,386,11111,0.034740347,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,Ly6C+CD8+ T-cells,74,11111,0.006660067,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,Ly6C+ NK cells,118,11111,0.010620106,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,CD64+MHCII- Macrophages,174,11111,0.015660157,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,Monocytes,261,11111,0.023490235,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,pDCs,187,11111,0.016830168,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,Ly6C-CD8+ T-cells,70,11111,0.006300063,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,cDC2,38,11111,0.003420034,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,cDC1,29,11111,0.002610026,11_5,3
Nasal Tissue,24,Pam1ug+NTHi,moDCs,4,11111,0.000360004,11_5,3
Spleen,24,Pam1ug+NTHi,CD206+ Macrophages,1977,98580,0.020054778,11_3,1
Spleen,24,Pam1ug+NTHi,B-cells,52996,98580,0.537593832,11_3,1
Spleen,24,Pam1ug+NTHi,CD4+ T-cells,17607,98580,0.178606208,11_3,1
Spleen,24,Pam1ug+NTHi,Ly6C+CD8+ T-cells,8386,98580,0.085067965,11_3,1
Spleen,24,Pam1ug+NTHi,Ly6C-CD8+ T-cells,5283,98580,0.053590992,11_3,1
Spleen,24,Pam1ug+NTHi,pDCs,621,98580,0.006299452,11_3,1
Spleen,24,Pam1ug+NTHi,Neutrophils,4674,98580,0.047413268,11_3,1
Spleen,24,Pam1ug+NTHi,Ly6C- NK cells,1039,98580,0.010539663,11_3,1
Spleen,24,Pam1ug+NTHi,cDC1,599,98580,0.006076283,11_3,1
Spleen,24,Pam1ug+NTHi,Ly6C+ NK cells,597,98580,0.006055995,11_3,1
Spleen,24,Pam1ug+NTHi,Unknown Myeloid,537,98580,0.005447352,11_3,1
Spleen,24,Pam1ug+NTHi,cDC2,1180,98580,0.011969974,11_3,1
Spleen,24,Pam1ug+NTHi,Drop,2291,98580,0.023240008,11_3,1
Spleen,24,Pam1ug+NTHi,CD103+CD4+ T-cells,424,98580,0.004301075,11_3,1
Spleen,24,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,203,98580,0.002059241,11_3,1
Spleen,24,Pam1ug+NTHi,Monocytes,148,98580,0.001501319,11_3,1
Spleen,24,Pam1ug+NTHi,moDCs,13,98580,0.000131873,11_3,1
Spleen,24,Pam1ug+NTHi,CD64+MHCII- Macrophages,5,98580,5.07202E-05,11_3,1
Spleen,24,Pam1ug+NTHi,B-cells,48901,91469,0.534618286,11_4,2
Spleen,24,Pam1ug+NTHi,pDCs,663,91469,0.007248357,11_4,2
Spleen,24,Pam1ug+NTHi,CD4+ T-cells,18514,91469,0.202407373,11_4,2
Spleen,24,Pam1ug+NTHi,Unknown Myeloid,631,91469,0.006898512,11_4,2
Spleen,24,Pam1ug+NTHi,Ly6C-CD8+ T-cells,4861,91469,0.053143688,11_4,2
Spleen,24,Pam1ug+NTHi,Ly6C- NK cells,2211,91469,0.024172124,11_4,2
Spleen,24,Pam1ug+NTHi,Ly6C+CD8+ T-cells,7030,91469,0.07685664,11_4,2
Spleen,24,Pam1ug+NTHi,CD103+CD4+ T-cells,760,91469,0.008308826,11_4,2
Spleen,24,Pam1ug+NTHi,Neutrophils,1439,91469,0.015732106,11_4,2
Spleen,24,Pam1ug+NTHi,cDC1,377,91469,0.004121615,11_4,2
Spleen,24,Pam1ug+NTHi,Ly6C+ NK cells,2066,91469,0.022586887,11_4,2
Spleen,24,Pam1ug+NTHi,cDC2,611,91469,0.006679859,11_4,2
Spleen,24,Pam1ug+NTHi,Drop,1891,91469,0.020673671,11_4,2
Spleen,24,Pam1ug+NTHi,CD206+ Macrophages,1070,91469,0.011697952,11_4,2
Spleen,24,Pam1ug+NTHi,Monocytes,210,91469,0.00229586,11_4,2
Spleen,24,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,217,91469,0.002372388,11_4,2
Spleen,24,Pam1ug+NTHi,moDCs,6,91469,6.5596E-05,11_4,2
Spleen,24,Pam1ug+NTHi,CD64+MHCII- Macrophages,11,91469,0.000120259,11_4,2
Spleen,24,Pam1ug+NTHi,CD4+ T-cells,26386,145998,0.180728503,11_5,3
Spleen,24,Pam1ug+NTHi,B-cells,88476,145998,0.606008301,11_5,3
Spleen,24,Pam1ug+NTHi,Ly6C-CD8+ T-cells,6516,145998,0.044630748,11_5,3
Spleen,24,Pam1ug+NTHi,CD206+ Macrophages,2698,145998,0.018479705,11_5,3
Spleen,24,Pam1ug+NTHi,Ly6C+CD8+ T-cells,8305,145998,0.056884341,11_5,3
Spleen,24,Pam1ug+NTHi,Ly6C- NK cells,2228,145998,0.015260483,11_5,3
Spleen,24,Pam1ug+NTHi,CD103+CD4+ T-cells,739,145998,0.005061713,11_5,3
Spleen,24,Pam1ug+NTHi,Drop,3813,145998,0.026116796,11_5,3
Spleen,24,Pam1ug+NTHi,Unknown Myeloid,1201,145998,0.00822614,11_5,3
Spleen,24,Pam1ug+NTHi,Ly6C+ NK cells,1963,145998,0.01344539,11_5,3
Spleen,24,Pam1ug+NTHi,pDCs,700,145998,0.004794586,11_5,3
Spleen,24,Pam1ug+NTHi,Neutrophils,1021,145998,0.006993246,11_5,3
Spleen,24,Pam1ug+NTHi,cDC2,925,145998,0.006335703,11_5,3
Spleen,24,Pam1ug+NTHi,cDC1,537,145998,0.003678133,11_5,3
Spleen,24,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,216,145998,0.001479472,11_5,3
Spleen,24,Pam1ug+NTHi,CD64+MHCII- Macrophages,15,145998,0.000102741,11_5,3
Spleen,24,Pam1ug+NTHi,Monocytes,249,145998,0.001705503,11_5,3
Spleen,24,Pam1ug+NTHi,moDCs,10,145998,6.84941E-05,11_5,3
Lung,48,Pam1ug+NTHi,B-cells,13208,32513,0.406237505,12_5,1
Lung,48,Pam1ug+NTHi,cDC2,84,32513,0.002583582,12_5,1
Lung,48,Pam1ug+NTHi,Drop,2223,32513,0.068372651,12_5,1
Lung,48,Pam1ug+NTHi,CD4+ T-cells,5425,32513,0.166856334,12_5,1
Lung,48,Pam1ug+NTHi,Neutrophils,3118,32513,0.095900101,12_5,1
Lung,48,Pam1ug+NTHi,Ly6C+ NK cells,956,32513,0.029403623,12_5,1
Lung,48,Pam1ug+NTHi,Unknown Myeloid,1346,32513,0.041398825,12_5,1
Lung,48,Pam1ug+NTHi,Ly6C- NK cells,1453,32513,0.044689816,12_5,1
Lung,48,Pam1ug+NTHi,pDCs,310,32513,0.009534648,12_5,1
Lung,48,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,277,32513,0.008519669,12_5,1
Lung,48,Pam1ug+NTHi,moDCs,392,32513,0.012056716,12_5,1
Lung,48,Pam1ug+NTHi,Ly6C+CD8+ T-cells,1587,32513,0.048811245,12_5,1
Lung,48,Pam1ug+NTHi,Ly6C-CD8+ T-cells,1209,32513,0.037185126,12_5,1
Lung,48,Pam1ug+NTHi,CD206+ Macrophages,162,32513,0.004982622,12_5,1
Lung,48,Pam1ug+NTHi,cDC1,203,32513,0.006243656,12_5,1
Lung,48,Pam1ug+NTHi,CD103+CD4+ T-cells,305,32513,0.009380863,12_5,1
Lung,48,Pam1ug+NTHi,Monocytes,225,32513,0.006920309,12_5,1
Lung,48,Pam1ug+NTHi,CD64+MHCII- Macrophages,30,32513,0.000922708,12_5,1
Lung,48,Pam1ug+NTHi,Ly6C+ NK cells,1440,37062,0.038853813,12_6,2
Lung,48,Pam1ug+NTHi,B-cells,16297,37062,0.439722627,12_6,2
Lung,48,Pam1ug+NTHi,CD103+CD4+ T-cells,318,37062,0.008580217,12_6,2
Lung,48,Pam1ug+NTHi,Ly6C-CD8+ T-cells,1368,37062,0.036911122,12_6,2
Lung,48,Pam1ug+NTHi,Neutrophils,1910,37062,0.051535265,12_6,2
Lung,48,Pam1ug+NTHi,CD4+ T-cells,5875,37062,0.158518159,12_6,2
Lung,48,Pam1ug+NTHi,Unknown Myeloid,2200,37062,0.059359991,12_6,2
Lung,48,Pam1ug+NTHi,Drop,2252,37062,0.060763046,12_6,2
Lung,48,Pam1ug+NTHi,Ly6C+CD8+ T-cells,2236,37062,0.060331337,12_6,2
Lung,48,Pam1ug+NTHi,Ly6C- NK cells,1647,37062,0.044439048,12_6,2
Lung,48,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,364,37062,0.00982138,12_6,2
Lung,48,Pam1ug+NTHi,moDCs,363,37062,0.009794399,12_6,2
Lung,48,Pam1ug+NTHi,CD206+ Macrophages,146,37062,0.003939345,12_6,2
Lung,48,Pam1ug+NTHi,pDCs,233,37062,0.006286763,12_6,2
Lung,48,Pam1ug+NTHi,Monocytes,203,37062,0.005477308,12_6,2
Lung,48,Pam1ug+NTHi,CD64+MHCII- Macrophages,41,37062,0.001106254,12_6,2
Lung,48,Pam1ug+NTHi,cDC1,125,37062,0.003372727,12_6,2
Lung,48,Pam1ug+NTHi,cDC2,44,37062,0.0011872,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,Unknown Myeloid,1995,42225,0.047246892,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,Neutrophils,12775,42225,0.302545885,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,B-cells,15855,42225,0.375488455,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,CD206+ Macrophages,718,42225,0.017004144,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,2778,42225,0.065790409,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,Monocytes,1548,42225,0.036660746,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,Drop,3130,42225,0.074126702,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,Ly6C- NK cells,904,42225,0.021409118,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,CD4+ T-cells,364,42225,0.008620485,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,CD103+CD4+ T-cells,326,42225,0.007720545,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,pDCs,895,42225,0.021195974,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,cDC1,40,42225,0.000947306,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,cDC2,53,42225,0.001255181,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,Ly6C+ NK cells,249,42225,0.00589698,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,CD64+MHCII- Macrophages,403,42225,0.009544109,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,Ly6C+CD8+ T-cells,104,42225,0.002462996,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,Ly6C-CD8+ T-cells,88,42225,0.002084073,12_5,1
Nasal Tissue,48,Pam1ug+NTHi,Ly6C- NK cells,876,29969,0.029230205,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,CD4+ T-cells,578,29969,0.019286596,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,B-cells,9948,29969,0.331943008,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,Neutrophils,7215,29969,0.240748774,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,Monocytes,689,29969,0.022990423,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,1771,29969,0.059094398,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,Unknown Myeloid,2851,29969,0.095131636,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,CD64+MHCII- Macrophages,949,29969,0.031666055,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,Ly6C-CD8+ T-cells,114,29969,0.003803931,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,CD103+CD4+ T-cells,758,29969,0.025292803,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,Drop,1846,29969,0.061596984,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,CD206+ Macrophages,895,29969,0.029864193,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,Ly6C+CD8+ T-cells,311,29969,0.01037739,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,pDCs,724,29969,0.024158297,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,cDC1,98,29969,0.003270046,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,Ly6C+ NK cells,248,29969,0.008275218,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,cDC2,95,29969,0.003169942,12_6,2
Nasal Tissue,48,Pam1ug+NTHi,moDCs,3,29969,0.000100103,12_6,1
Spleen,48,Pam1ug+NTHi,B-cells,129009,225999,0.570838809,12_5,1
Spleen,48,Pam1ug+NTHi,Ly6C-CD8+ T-cells,13121,225999,0.058057779,12_5,1
Spleen,48,Pam1ug+NTHi,CD4+ T-cells,50820,225999,0.224868252,12_5,1
Spleen,48,Pam1ug+NTHi,CD103+CD4+ T-cells,1072,225999,0.004743384,12_5,1
Spleen,48,Pam1ug+NTHi,Unknown Myeloid,1300,225999,0.005752238,12_5,1
Spleen,48,Pam1ug+NTHi,Ly6C- NK cells,3219,225999,0.014243426,12_5,1
Spleen,48,Pam1ug+NTHi,Ly6C+CD8+ T-cells,14444,225999,0.063911787,12_5,1
Spleen,48,Pam1ug+NTHi,cDC2,1514,225999,0.006699145,12_5,1
Spleen,48,Pam1ug+NTHi,Ly6C+ NK cells,1762,225999,0.007796495,12_5,1
Spleen,48,Pam1ug+NTHi,Neutrophils,1721,225999,0.007615078,12_5,1
Spleen,48,Pam1ug+NTHi,CD206+ Macrophages,1948,225999,0.008619507,12_5,1
Spleen,48,Pam1ug+NTHi,pDCs,1084,225999,0.004796481,12_5,1
Spleen,48,Pam1ug+NTHi,Drop,3787,225999,0.016756711,12_5,1
Spleen,48,Pam1ug+NTHi,cDC1,647,225999,0.002862845,12_5,1
Spleen,48,Pam1ug+NTHi,Monocytes,291,225999,0.001287616,12_5,1
Spleen,48,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,238,225999,0.001053102,12_5,1
Spleen,48,Pam1ug+NTHi,moDCs,9,225999,3.98232E-05,12_5,1
Spleen,48,Pam1ug+NTHi,CD64+MHCII- Macrophages,13,225999,5.75224E-05,12_5,1
Spleen,48,Pam1ug+NTHi,B-cells,81180,137211,0.591643527,12_6,2
Spleen,48,Pam1ug+NTHi,Ly6C+CD8+ T-cells,9483,137211,0.069112535,12_6,2
Spleen,48,Pam1ug+NTHi,cDC2,958,137211,0.006981948,12_6,2
Spleen,48,Pam1ug+NTHi,CD4+ T-cells,25768,137211,0.187798354,12_6,2
Spleen,48,Pam1ug+NTHi,Ly6C-CD8+ T-cells,7329,137211,0.053414085,12_6,2
Spleen,48,Pam1ug+NTHi,Ly6C+ NK cells,1999,137211,0.014568803,12_6,2
Spleen,48,Pam1ug+NTHi,CD206+ Macrophages,1584,137211,0.011544264,12_6,2
Spleen,48,Pam1ug+NTHi,pDCs,625,137211,0.004555028,12_6,2
Spleen,48,Pam1ug+NTHi,Neutrophils,789,137211,0.005750268,12_6,2
Spleen,48,Pam1ug+NTHi,Drop,2425,137211,0.01767351,12_6,2
Spleen,48,Pam1ug+NTHi,Ly6C- NK cells,2329,137211,0.016973858,12_6,2
Spleen,48,Pam1ug+NTHi,cDC1,406,137211,0.002958946,12_6,2
Spleen,48,Pam1ug+NTHi,CD103+CD4+ T-cells,804,137211,0.005859589,12_6,2
Spleen,48,Pam1ug+NTHi,Unknown Myeloid,1157,137211,0.008432269,12_6,2
Spleen,48,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,169,137211,0.00123168,12_6,2
Spleen,48,Pam1ug+NTHi,Monocytes,196,137211,0.001428457,12_6,2
Spleen,48,Pam1ug+NTHi,moDCs,5,137211,3.64402E-05,12_6,2
Spleen,48,Pam1ug+NTHi,CD64+MHCII- Macrophages,5,137211,3.64402E-05,12_6,2
Lung,48,Pam1ug+NTHi,Neutrophils,8765,55908,0.156775417,15_5,3
Lung,48,Pam1ug+NTHi,CD4+ T-cells,5531,55908,0.098930386,15_5,3
Lung,48,Pam1ug+NTHi,B-cells,18100,55908,0.323746154,15_5,3
Lung,48,Pam1ug+NTHi,Ly6C+ NK cells,1898,55908,0.03394863,15_5,3
Lung,48,Pam1ug+NTHi,Drop,4852,55908,0.086785433,15_5,3
Lung,48,Pam1ug+NTHi,Ly6C-CD8+ T-cells,1569,55908,0.028063962,15_5,3
Lung,48,Pam1ug+NTHi,cDC2,265,55908,0.00473993,15_5,3
Lung,48,Pam1ug+NTHi,Ly6C+CD8+ T-cells,2747,55908,0.049134292,15_5,3
Lung,48,Pam1ug+NTHi,CD206+ Macrophages,296,55908,0.005294412,15_5,3
Lung,48,Pam1ug+NTHi,Ly6C- NK cells,3847,55908,0.068809473,15_5,3
Lung,48,Pam1ug+NTHi,Unknown Myeloid,3103,55908,0.055501896,15_5,3
Lung,48,Pam1ug+NTHi,cDC1,375,55908,0.006707448,15_5,3
Lung,48,Pam1ug+NTHi,Monocytes,1050,55908,0.018780854,15_5,3
Lung,48,Pam1ug+NTHi,pDCs,659,55908,0.011787222,15_5,3
Lung,48,Pam1ug+NTHi,CD103+CD4+ T-cells,1177,55908,0.021052443,15_5,3
Lung,48,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,1160,55908,0.020748372,15_5,3
Lung,48,Pam1ug+NTHi,CD64+MHCII- Macrophages,193,55908,0.0034521,15_5,3
Lung,48,Pam1ug+NTHi,moDCs,321,55908,0.005741575,15_5,3
Lung,48,Pam1ug+NTHi,B-cells,14520,38637,0.375805575,15_6,4
Lung,48,Pam1ug+NTHi,CD4+ T-cells,7258,38637,0.187851024,15_6,4
Lung,48,Pam1ug+NTHi,Unknown Myeloid,1568,38637,0.040582861,15_6,4
Lung,48,Pam1ug+NTHi,pDCs,229,38637,0.005926961,15_6,4
Lung,48,Pam1ug+NTHi,Ly6C+CD8+ T-cells,2572,38637,0.066568315,15_6,4
Lung,48,Pam1ug+NTHi,moDCs,537,38637,0.013898595,15_6,4
Lung,48,Pam1ug+NTHi,Ly6C- NK cells,2154,38637,0.05574967,15_6,4
Lung,48,Pam1ug+NTHi,Neutrophils,932,38637,0.024121956,15_6,4
Lung,48,Pam1ug+NTHi,Drop,3324,38637,0.086031524,15_6,4
Lung,48,Pam1ug+NTHi,Ly6C+ NK cells,2007,38637,0.051945027,15_6,4
Lung,48,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,410,38637,0.01061159,15_6,4
Lung,48,Pam1ug+NTHi,Monocytes,357,38637,0.009239848,15_6,4
Lung,48,Pam1ug+NTHi,Ly6C-CD8+ T-cells,1857,38637,0.048062738,15_6,4
Lung,48,Pam1ug+NTHi,CD103+CD4+ T-cells,431,38637,0.01115511,15_6,4
Lung,48,Pam1ug+NTHi,cDC1,193,38637,0.004995212,15_6,4
Lung,48,Pam1ug+NTHi,CD206+ Macrophages,180,38637,0.004658747,15_6,4
Lung,48,Pam1ug+NTHi,CD64+MHCII- Macrophages,31,38637,0.00080234,15_6,4
Lung,48,Pam1ug+NTHi,cDC2,77,38637,0.001992908,15_6,4
Nasal Tissue,48,Pam1ug+NTHi,B-cells,18999,36076,0.526638208,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,Drop,2151,36076,0.059624127,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,Neutrophils,7934,36076,0.219924604,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,Unknown Myeloid,2080,36076,0.057656059,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,1719,36076,0.047649407,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,Ly6C- NK cells,569,36076,0.015772259,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,Monocytes,1040,36076,0.02882803,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,Ly6C+ NK cells,108,36076,0.00299368,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,CD103+CD4+ T-cells,121,36076,0.00335403,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,pDCs,554,36076,0.01535647,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,CD206+ Macrophages,258,36076,0.007151569,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,CD4+ T-cells,196,36076,0.005432975,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,Ly6C-CD8+ T-cells,74,36076,0.002051225,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,CD64+MHCII- Macrophages,118,36076,0.003270873,15_5,3
Nasal Tissue,48,Pam1ug+NTHi,cDC1,22,36076,0.000609824,15_5,3
