"","Cell_ID","Tissue","Timepoint","Treatment1","Treatment2","p.value","significance"
"15003","Ly6C- NK cells","Lung","24","Hh+IAV+NTHi","Pam1ug+IAV",0.444697256009421,""
"15004","Ly6C- NK cells","Lung","24","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.444697256009421,""
"15005","Ly6C- NK cells","Lung","24","Hh+IAV+NTHi","Pam1ug+NTHi",0.444697256009421,""
"15006","Ly6C- NK cells","Lung","24","Hh+IAV+NTHi","Saline",0.444697256009421,""
"15007","Ly6C- NK cells","Lung","24","Hh+IAV+NTHi","Saline+IAV",0.444697256009421,""
"15008","Ly6C- NK cells","Lung","24","Hh+IAV+NTHi","Saline+IAV+NTHi",0.444697256009421,""
"15009","Ly6C- NK cells","Lung","24","Hh+IAV+NTHi","Saline+NTHi",0.444697256009421,""
"15010","Ly6C- NK cells","Lung","24","Hh+NTHi","Pam10ug",0.803602072600152,""
"15011","Ly6C- NK cells","Lung","24","Hh+NTHi","Pam1ug",0.444697256009421,""
"15012","Ly6C- NK cells","Lung","24","Hh+NTHi","Pam1ug+IAV",0.444697256009421,""
"15013","Ly6C- NK cells","Lung","24","Hh+NTHi","Pam1ug+IAV+NTHi",0.444697256009421,""
"15014","Ly6C- NK cells","Lung","24","Hh+NTHi","Pam1ug+NTHi",0.444697256009421,""
"15015","Ly6C- NK cells","Lung","24","Hh+NTHi","Saline",0.444697256009421,""
"15016","Ly6C- NK cells","Lung","24","Hh+NTHi","Saline+IAV",0.444697256009421,""
"15017","Ly6C- NK cells","Lung","24","Hh+NTHi","Saline+IAV+NTHi",0.444697256009421,""
"15018","Ly6C- NK cells","Lung","24","Hh+NTHi","Saline+NTHi",0.444697256009421,""
"15019","Ly6C- NK cells","Lung","24","Pam10ug","Pam1ug",0.444697256009421,""
"15020","Ly6C- NK cells","Lung","24","Pam10ug","Pam1ug+IAV",0.444697256009421,""
"15021","Ly6C- NK cells","Lung","24","Pam10ug","Pam1ug+IAV+NTHi",0.444697256009421,""
"15022","Ly6C- NK cells","Lung","24","Pam10ug","Pam1ug+NTHi",0.444697256009421,""
"15023","Ly6C- NK cells","Lung","24","Pam10ug","Saline",0.919428567848043,""
"15024","Ly6C- NK cells","Lung","24","Pam10ug","Saline+IAV",0.919428567848043,""
"15025","Ly6C- NK cells","Lung","24","Pam10ug","Saline+IAV+NTHi",0.919428567848043,""
"15026","Ly6C- NK cells","Lung","24","Pam10ug","Saline+NTHi",0.919428567848043,""
"15027","Ly6C- NK cells","Lung","24","Pam1ug","Pam1ug+IAV",0.999897368627063,""
"15028","Ly6C- NK cells","Lung","24","Pam1ug","Pam1ug+IAV+NTHi",0.999897368627063,""
"15029","Ly6C- NK cells","Lung","24","Pam1ug","Pam1ug+NTHi",0.999897368627063,""
"15030","Ly6C- NK cells","Lung","24","Pam1ug","Saline",0.173472103799389,""
"15031","Ly6C- NK cells","Lung","24","Pam1ug","Saline+IAV",0.173472103799389,""
"15032","Ly6C- NK cells","Lung","24","Pam1ug","Saline+IAV+NTHi",0.173472103799389,""
"15033","Ly6C- NK cells","Lung","24","Pam1ug","Saline+NTHi",0.173472103799389,""
"15034","Ly6C- NK cells","Lung","24","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999897368627063,""
"15035","Ly6C- NK cells","Lung","24","Pam1ug+IAV","Pam1ug+NTHi",0.999897368627063,""
"15036","Ly6C- NK cells","Lung","24","Pam1ug+IAV","Saline",0.173472103799389,""
"15037","Ly6C- NK cells","Lung","24","Pam1ug+IAV","Saline+IAV",0.173472103799389,""
"15038","Ly6C- NK cells","Lung","24","Pam1ug+IAV","Saline+IAV+NTHi",0.173472103799389,""
"15039","Ly6C- NK cells","Lung","24","Pam1ug+IAV","Saline+NTHi",0.173472103799389,""
"15040","Ly6C- NK cells","Lung","24","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.999897368627063,""
"15041","Ly6C- NK cells","Lung","24","Pam1ug+IAV+NTHi","Saline",0.173472103799389,""
"15042","Ly6C- NK cells","Lung","24","Pam1ug+IAV+NTHi","Saline+IAV",0.173472103799389,""
"15043","Ly6C- NK cells","Lung","24","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.173472103799389,""
"15044","Ly6C- NK cells","Lung","24","Pam1ug+IAV+NTHi","Saline+NTHi",0.173472103799389,""
"15045","Ly6C- NK cells","Lung","24","Pam1ug+NTHi","Saline",0.173472103799389,""
"15046","Ly6C- NK cells","Lung","24","Pam1ug+NTHi","Saline+IAV",0.173472103799389,""
"15047","Ly6C- NK cells","Lung","24","Pam1ug+NTHi","Saline+IAV+NTHi",0.173472103799389,""
"15048","Ly6C- NK cells","Lung","24","Pam1ug+NTHi","Saline+NTHi",0.173472103799389,""
"15049","Ly6C- NK cells","Lung","24","Saline","Saline+IAV",0.999897368627063,""
"15050","Ly6C- NK cells","Lung","24","Saline","Saline+IAV+NTHi",0.999897368627063,""
"15051","Ly6C- NK cells","Lung","24","Saline","Saline+NTHi",0.999897368627063,""
"15052","Ly6C- NK cells","Lung","24","Saline+IAV","Saline+IAV+NTHi",0.999897368627063,""
"15053","Ly6C- NK cells","Lung","24","Saline+IAV","Saline+NTHi",0.999897368627063,""
"15054","Ly6C- NK cells","Lung","24","Saline+IAV+NTHi","Saline+NTHi",0.999897368627063,""
"15055","Ly6C- NK cells","Nasal Tissue","24","Hh","Hh+IAV",0.999853648023544,""
"15056","Ly6C- NK cells","Nasal Tissue","24","Hh","Hh+IAV+NTHi",0.999853648023544,""
"15057","Ly6C- NK cells","Nasal Tissue","24","Hh","Hh+NTHi",0.999853648023544,""
"15058","Ly6C- NK cells","Nasal Tissue","24","Hh","Pam10ug",0.302451918155201,""
"15059","Ly6C- NK cells","Nasal Tissue","24","Hh","Pam1ug",0.653700972689387,""
"15060","Ly6C- NK cells","Nasal Tissue","24","Hh","Pam1ug+IAV",0.653700972689387,""
"15061","Ly6C- NK cells","Nasal Tissue","24","Hh","Pam1ug+IAV+NTHi",0.653700972689387,""
"15062","Ly6C- NK cells","Nasal Tissue","24","Hh","Pam1ug+NTHi",0.653700972689387,""
"15063","Ly6C- NK cells","Nasal Tissue","24","Hh","Saline",0.653700972689387,""
"15064","Ly6C- NK cells","Nasal Tissue","24","Hh","Saline+IAV",0.653700972689387,""
"15065","Ly6C- NK cells","Nasal Tissue","24","Hh","Saline+IAV+NTHi",0.653700972689387,""
"15066","Ly6C- NK cells","Nasal Tissue","24","Hh","Saline+NTHi",0.653700972689387,""
"15067","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Hh+IAV+NTHi",0.999853648023544,""
"15068","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Hh+NTHi",0.999853648023544,""
"15069","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Pam10ug",0.302451918155201,""
"15070","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Pam1ug",0.653700972689387,""
"15071","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Pam1ug+IAV",0.653700972689387,""
"15072","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Pam1ug+IAV+NTHi",0.653700972689387,""
"15073","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Pam1ug+NTHi",0.653700972689387,""
"15074","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Saline",0.653700972689387,""
"15075","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Saline+IAV",0.653700972689387,""
"15076","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Saline+IAV+NTHi",0.653700972689387,""
"15077","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV","Saline+NTHi",0.653700972689387,""
"15078","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV+NTHi","Hh+NTHi",0.999853648023544,""
"15079","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV+NTHi","Pam10ug",0.302451918155201,""
"15080","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV+NTHi","Pam1ug",0.653700972689387,""
"15081","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV+NTHi","Pam1ug+IAV",0.653700972689387,""
"15082","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.653700972689387,""
"15083","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV+NTHi","Pam1ug+NTHi",0.653700972689387,""
"15084","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV+NTHi","Saline",0.653700972689387,""
"15085","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV+NTHi","Saline+IAV",0.653700972689387,""
"15086","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV+NTHi","Saline+IAV+NTHi",0.653700972689387,""
"15087","Ly6C- NK cells","Nasal Tissue","24","Hh+IAV+NTHi","Saline+NTHi",0.653700972689387,""
"15088","Ly6C- NK cells","Nasal Tissue","24","Hh+NTHi","Pam10ug",0.302451918155201,""
"15089","Ly6C- NK cells","Nasal Tissue","24","Hh+NTHi","Pam1ug",0.653700972689387,""
"15090","Ly6C- NK cells","Nasal Tissue","24","Hh+NTHi","Pam1ug+IAV",0.653700972689387,""
"15091","Ly6C- NK cells","Nasal Tissue","24","Hh+NTHi","Pam1ug+IAV+NTHi",0.653700972689387,""
"15092","Ly6C- NK cells","Nasal Tissue","24","Hh+NTHi","Pam1ug+NTHi",0.653700972689387,""
"15093","Ly6C- NK cells","Nasal Tissue","24","Hh+NTHi","Saline",0.653700972689387,""
"15094","Ly6C- NK cells","Nasal Tissue","24","Hh+NTHi","Saline+IAV",0.653700972689387,""
"15095","Ly6C- NK cells","Nasal Tissue","24","Hh+NTHi","Saline+IAV+NTHi",0.653700972689387,""
"15096","Ly6C- NK cells","Nasal Tissue","24","Hh+NTHi","Saline+NTHi",0.653700972689387,""
"15097","Ly6C- NK cells","Nasal Tissue","24","Pam10ug","Pam1ug",0.443221108379241,""
"15098","Ly6C- NK cells","Nasal Tissue","24","Pam10ug","Pam1ug+IAV",0.443221108379241,""
"15099","Ly6C- NK cells","Nasal Tissue","24","Pam10ug","Pam1ug+IAV+NTHi",0.443221108379241,""
"15100","Ly6C- NK cells","Nasal Tissue","24","Pam10ug","Pam1ug+NTHi",0.443221108379241,""
"15101","Ly6C- NK cells","Nasal Tissue","24","Pam10ug","Saline",0.107817777445889,""
"15102","Ly6C- NK cells","Nasal Tissue","24","Pam10ug","Saline+IAV",0.107817777445889,""
"15103","Ly6C- NK cells","Nasal Tissue","24","Pam10ug","Saline+IAV+NTHi",0.107817777445889,""
"15104","Ly6C- NK cells","Nasal Tissue","24","Pam10ug","Saline+NTHi",0.107817777445889,""
"15105","Ly6C- NK cells","Nasal Tissue","24","Pam1ug","Pam1ug+IAV",0.999853648023544,""
"15106","Ly6C- NK cells","Nasal Tissue","24","Pam1ug","Pam1ug+IAV+NTHi",0.999853648023544,""
"15107","Ly6C- NK cells","Nasal Tissue","24","Pam1ug","Pam1ug+NTHi",0.999853648023544,""
"15108","Ly6C- NK cells","Nasal Tissue","24","Pam1ug","Saline",0.443221108379241,""
"15109","Ly6C- NK cells","Nasal Tissue","24","Pam1ug","Saline+IAV",0.443221108379241,""
"15110","Ly6C- NK cells","Nasal Tissue","24","Pam1ug","Saline+IAV+NTHi",0.443221108379241,""
"15111","Ly6C- NK cells","Nasal Tissue","24","Pam1ug","Saline+NTHi",0.443221108379241,""
"15112","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999853648023544,""
"15113","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV","Pam1ug+NTHi",0.999853648023544,""
"15114","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV","Saline",0.443221108379241,""
"15115","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV","Saline+IAV",0.443221108379241,""
"15116","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV","Saline+IAV+NTHi",0.443221108379241,""
"15117","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV","Saline+NTHi",0.443221108379241,""
"15118","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.999853648023544,""
"15119","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV+NTHi","Saline",0.443221108379241,""
"15120","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV+NTHi","Saline+IAV",0.443221108379241,""
"15121","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.443221108379241,""
"15122","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+IAV+NTHi","Saline+NTHi",0.443221108379241,""
"15123","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+NTHi","Saline",0.443221108379241,""
"15124","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+NTHi","Saline+IAV",0.443221108379241,""
"15125","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+NTHi","Saline+IAV+NTHi",0.443221108379241,""
"15126","Ly6C- NK cells","Nasal Tissue","24","Pam1ug+NTHi","Saline+NTHi",0.443221108379241,""
"15127","Ly6C- NK cells","Nasal Tissue","24","Saline","Saline+IAV",0.999853648023544,""
"15128","Ly6C- NK cells","Nasal Tissue","24","Saline","Saline+IAV+NTHi",0.999853648023544,""
"15129","Ly6C- NK cells","Nasal Tissue","24","Saline","Saline+NTHi",0.999853648023544,""
"15130","Ly6C- NK cells","Nasal Tissue","24","Saline+IAV","Saline+IAV+NTHi",0.999853648023544,""
"15131","Ly6C- NK cells","Nasal Tissue","24","Saline+IAV","Saline+NTHi",0.999853648023544,""
"15132","Ly6C- NK cells","Nasal Tissue","24","Saline+IAV+NTHi","Saline+NTHi",0.999853648023544,""
"15133","Ly6C- NK cells","Spleen","24","Hh","Hh+IAV",0.99985158164313,""
"15134","Ly6C- NK cells","Spleen","24","Hh","Hh+IAV+NTHi",0.99985158164313,""
"15135","Ly6C- NK cells","Spleen","24","Hh","Hh+NTHi",0.99985158164313,""
"15136","Ly6C- NK cells","Spleen","24","Hh","Pam10ug",0.817513360265458,""
"15137","Ly6C- NK cells","Spleen","24","Hh","Pam1ug",0.817513360265458,""
"15138","Ly6C- NK cells","Spleen","24","Hh","Pam1ug+IAV",0.817513360265458,""
"15139","Ly6C- NK cells","Spleen","24","Hh","Pam1ug+IAV+NTHi",0.817513360265458,""
"15140","Ly6C- NK cells","Spleen","24","Hh","Pam1ug+NTHi",0.817513360265458,""
"15141","Ly6C- NK cells","Spleen","24","Hh","Saline",0.444828673933745,""
"15142","Ly6C- NK cells","Spleen","24","Hh","Saline+IAV",0.444828673933745,""
"15143","Ly6C- NK cells","Spleen","24","Hh","Saline+IAV+NTHi",0.444828673933745,""
"15144","Ly6C- NK cells","Spleen","24","Hh","Saline+NTHi",0.444828673933745,""
"15145","Ly6C- NK cells","Spleen","24","Hh+IAV","Hh+IAV+NTHi",0.99985158164313,""
"15146","Ly6C- NK cells","Spleen","24","Hh+IAV","Hh+NTHi",0.99985158164313,""
"15147","Ly6C- NK cells","Spleen","24","Hh+IAV","Pam10ug",0.817513360265458,""
"15148","Ly6C- NK cells","Spleen","24","Hh+IAV","Pam1ug",0.817513360265458,""
"15149","Ly6C- NK cells","Spleen","24","Hh+IAV","Pam1ug+IAV",0.817513360265458,""
"15150","Ly6C- NK cells","Spleen","24","Hh+IAV","Pam1ug+IAV+NTHi",0.817513360265458,""
"15151","Ly6C- NK cells","Spleen","24","Hh+IAV","Pam1ug+NTHi",0.817513360265458,""
"15152","Ly6C- NK cells","Spleen","24","Hh+IAV","Saline",0.444828673933745,""
"15153","Ly6C- NK cells","Spleen","24","Hh+IAV","Saline+IAV",0.444828673933745,""
"15154","Ly6C- NK cells","Spleen","24","Hh+IAV","Saline+IAV+NTHi",0.444828673933745,""
"15155","Ly6C- NK cells","Spleen","24","Hh+IAV","Saline+NTHi",0.444828673933745,""
"15156","Ly6C- NK cells","Spleen","24","Hh+IAV+NTHi","Hh+NTHi",0.99985158164313,""
"15157","Ly6C- NK cells","Spleen","24","Hh+IAV+NTHi","Pam10ug",0.817513360265458,""
"15158","Ly6C- NK cells","Spleen","24","Hh+IAV+NTHi","Pam1ug",0.817513360265458,""
"15159","Ly6C- NK cells","Spleen","24","Hh+IAV+NTHi","Pam1ug+IAV",0.817513360265458,""
"15160","Ly6C- NK cells","Spleen","24","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.817513360265458,""
"15161","Ly6C- NK cells","Spleen","24","Hh+IAV+NTHi","Pam1ug+NTHi",0.817513360265458,""
"15162","Ly6C- NK cells","Spleen","24","Hh+IAV+NTHi","Saline",0.444828673933745,""
"15163","Ly6C- NK cells","Spleen","24","Hh+IAV+NTHi","Saline+IAV",0.444828673933745,""
"15164","Ly6C- NK cells","Spleen","24","Hh+IAV+NTHi","Saline+IAV+NTHi",0.444828673933745,""
"15165","Ly6C- NK cells","Spleen","24","Hh+IAV+NTHi","Saline+NTHi",0.444828673933745,""
"15166","Ly6C- NK cells","Spleen","24","Hh+NTHi","Pam10ug",0.817513360265458,""
"15167","Ly6C- NK cells","Spleen","24","Hh+NTHi","Pam1ug",0.817513360265458,""
"15168","Ly6C- NK cells","Spleen","24","Hh+NTHi","Pam1ug+IAV",0.817513360265458,""
"15169","Ly6C- NK cells","Spleen","24","Hh+NTHi","Pam1ug+IAV+NTHi",0.817513360265458,""
"15170","Ly6C- NK cells","Spleen","24","Hh+NTHi","Pam1ug+NTHi",0.817513360265458,""
"15171","Ly6C- NK cells","Spleen","24","Hh+NTHi","Saline",0.444828673933745,""
"15172","Ly6C- NK cells","Spleen","24","Hh+NTHi","Saline+IAV",0.444828673933745,""
"15173","Ly6C- NK cells","Spleen","24","Hh+NTHi","Saline+IAV+NTHi",0.444828673933745,""
"15174","Ly6C- NK cells","Spleen","24","Hh+NTHi","Saline+NTHi",0.444828673933745,""
"15175","Ly6C- NK cells","Spleen","24","Pam10ug","Pam1ug",0.943648504570018,""
"15176","Ly6C- NK cells","Spleen","24","Pam10ug","Pam1ug+IAV",0.943648504570018,""
"15177","Ly6C- NK cells","Spleen","24","Pam10ug","Pam1ug+IAV+NTHi",0.943648504570018,""
"15178","Ly6C- NK cells","Spleen","24","Pam10ug","Pam1ug+NTHi",0.943648504570018,""
"15179","Ly6C- NK cells","Spleen","24","Pam10ug","Saline",0.817513360265458,""
"15180","Ly6C- NK cells","Spleen","24","Pam10ug","Saline+IAV",0.817513360265458,""
"15181","Ly6C- NK cells","Spleen","24","Pam10ug","Saline+IAV+NTHi",0.817513360265458,""
"15182","Ly6C- NK cells","Spleen","24","Pam10ug","Saline+NTHi",0.817513360265458,""
"15183","Ly6C- NK cells","Spleen","24","Pam1ug","Pam1ug+IAV",0.99985158164313,""
"15184","Ly6C- NK cells","Spleen","24","Pam1ug","Pam1ug+IAV+NTHi",0.99985158164313,""
"15185","Ly6C- NK cells","Spleen","24","Pam1ug","Pam1ug+NTHi",0.99985158164313,""
"15186","Ly6C- NK cells","Spleen","24","Pam1ug","Saline",0.611692922698699,""
"15187","Ly6C- NK cells","Spleen","24","Pam1ug","Saline+IAV",0.611692922698699,""
"15188","Ly6C- NK cells","Spleen","24","Pam1ug","Saline+IAV+NTHi",0.611692922698699,""
"15189","Ly6C- NK cells","Spleen","24","Pam1ug","Saline+NTHi",0.611692922698699,""
"15190","Ly6C- NK cells","Spleen","24","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.99985158164313,""
"15191","Ly6C- NK cells","Spleen","24","Pam1ug+IAV","Pam1ug+NTHi",0.99985158164313,""
"15192","Ly6C- NK cells","Spleen","24","Pam1ug+IAV","Saline",0.611692922698699,""
"15193","Ly6C- NK cells","Spleen","24","Pam1ug+IAV","Saline+IAV",0.611692922698699,""
"15194","Ly6C- NK cells","Spleen","24","Pam1ug+IAV","Saline+IAV+NTHi",0.611692922698699,""
"15195","Ly6C- NK cells","Spleen","24","Pam1ug+IAV","Saline+NTHi",0.611692922698699,""
"15196","Ly6C- NK cells","Spleen","24","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.99985158164313,""
"15197","Ly6C- NK cells","Spleen","24","Pam1ug+IAV+NTHi","Saline",0.611692922698699,""
"15198","Ly6C- NK cells","Spleen","24","Pam1ug+IAV+NTHi","Saline+IAV",0.611692922698699,""
"15199","Ly6C- NK cells","Spleen","24","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.611692922698699,""
"15200","Ly6C- NK cells","Spleen","24","Pam1ug+IAV+NTHi","Saline+NTHi",0.611692922698699,""
"15201","Ly6C- NK cells","Spleen","24","Pam1ug+NTHi","Saline",0.611692922698699,""
"15202","Ly6C- NK cells","Spleen","24","Pam1ug+NTHi","Saline+IAV",0.611692922698699,""
"15203","Ly6C- NK cells","Spleen","24","Pam1ug+NTHi","Saline+IAV+NTHi",0.611692922698699,""
"15204","Ly6C- NK cells","Spleen","24","Pam1ug+NTHi","Saline+NTHi",0.611692922698699,""
"15205","Ly6C- NK cells","Spleen","24","Saline","Saline+IAV",0.99985158164313,""
"15206","Ly6C- NK cells","Spleen","24","Saline","Saline+IAV+NTHi",0.99985158164313,""
"15207","Ly6C- NK cells","Spleen","24","Saline","Saline+NTHi",0.99985158164313,""
"15208","Ly6C- NK cells","Spleen","24","Saline+IAV","Saline+IAV+NTHi",0.99985158164313,""
"15209","Ly6C- NK cells","Spleen","24","Saline+IAV","Saline+NTHi",0.99985158164313,""
"15210","Ly6C- NK cells","Spleen","24","Saline+IAV+NTHi","Saline+NTHi",0.99985158164313,""
"15211","Ly6C- NK cells","Lung","48","Hh","Hh+IAV",0.790262088608137,""
"15212","Ly6C- NK cells","Lung","48","Hh","Hh+IAV+NTHi",0.790262088608137,""
"15213","Ly6C- NK cells","Lung","48","Hh","Hh+NTHi",0.999331366844427,""
"15214","Ly6C- NK cells","Lung","48","Hh","Pam1ug",0.860644995394354,""
"15215","Ly6C- NK cells","Lung","48","Hh","Pam1ug+IAV",0.737886981238646,""
"15216","Ly6C- NK cells","Lung","48","Hh","Pam1ug+IAV+NTHi",0.737886981238646,""
"15217","Ly6C- NK cells","Lung","48","Hh","Pam1ug+NTHi",0.860644995394354,""
"15218","Ly6C- NK cells","Lung","48","Hh","Saline",0.96981091128249,""
"15219","Ly6C- NK cells","Lung","48","Hh","Saline+IAV",0.737886981238646,""
"15220","Ly6C- NK cells","Lung","48","Hh","Saline+IAV+NTHi",0.737886981238646,""
"15221","Ly6C- NK cells","Lung","48","Hh","Saline+NTHi",0.96981091128249,""
"15222","Ly6C- NK cells","Lung","48","Hh+IAV","Hh+IAV+NTHi",0.999331366844427,""
"15223","Ly6C- NK cells","Lung","48","Hh+IAV","Hh+NTHi",0.790262088608137,""
"15224","Ly6C- NK cells","Lung","48","Hh+IAV","Pam1ug",0.893078636230777,""
"15225","Ly6C- NK cells","Lung","48","Hh+IAV","Pam1ug+IAV",0.893078636230777,""
"15226","Ly6C- NK cells","Lung","48","Hh+IAV","Pam1ug+IAV+NTHi",0.893078636230777,""
"15227","Ly6C- NK cells","Lung","48","Hh+IAV","Pam1ug+NTHi",0.893078636230777,""
"15228","Ly6C- NK cells","Lung","48","Hh+IAV","Saline",0.790262088608137,""
"15229","Ly6C- NK cells","Lung","48","Hh+IAV","Saline+IAV",0.860644995394354,""
"15230","Ly6C- NK cells","Lung","48","Hh+IAV","Saline+IAV+NTHi",0.860644995394354,""
"15231","Ly6C- NK cells","Lung","48","Hh+IAV","Saline+NTHi",0.790262088608137,""
"15232","Ly6C- NK cells","Lung","48","Hh+IAV+NTHi","Hh+NTHi",0.790262088608137,""
"15233","Ly6C- NK cells","Lung","48","Hh+IAV+NTHi","Pam1ug",0.893078636230777,""
"15234","Ly6C- NK cells","Lung","48","Hh+IAV+NTHi","Pam1ug+IAV",0.893078636230777,""
"15235","Ly6C- NK cells","Lung","48","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.893078636230777,""
"15236","Ly6C- NK cells","Lung","48","Hh+IAV+NTHi","Pam1ug+NTHi",0.893078636230777,""
"15237","Ly6C- NK cells","Lung","48","Hh+IAV+NTHi","Saline",0.790262088608137,""
"15238","Ly6C- NK cells","Lung","48","Hh+IAV+NTHi","Saline+IAV",0.860644995394354,""
"15239","Ly6C- NK cells","Lung","48","Hh+IAV+NTHi","Saline+IAV+NTHi",0.860644995394354,""
"15240","Ly6C- NK cells","Lung","48","Hh+IAV+NTHi","Saline+NTHi",0.790262088608137,""
"15241","Ly6C- NK cells","Lung","48","Hh+NTHi","Pam1ug",0.860644995394354,""
"15242","Ly6C- NK cells","Lung","48","Hh+NTHi","Pam1ug+IAV",0.737886981238646,""
"15243","Ly6C- NK cells","Lung","48","Hh+NTHi","Pam1ug+IAV+NTHi",0.737886981238646,""
"15244","Ly6C- NK cells","Lung","48","Hh+NTHi","Pam1ug+NTHi",0.860644995394354,""
"15245","Ly6C- NK cells","Lung","48","Hh+NTHi","Saline",0.96981091128249,""
"15246","Ly6C- NK cells","Lung","48","Hh+NTHi","Saline+IAV",0.737886981238646,""
"15247","Ly6C- NK cells","Lung","48","Hh+NTHi","Saline+IAV+NTHi",0.737886981238646,""
"15248","Ly6C- NK cells","Lung","48","Hh+NTHi","Saline+NTHi",0.96981091128249,""
"15249","Ly6C- NK cells","Lung","48","Pam1ug","Pam1ug+IAV",0.860644995394354,""
"15250","Ly6C- NK cells","Lung","48","Pam1ug","Pam1ug+IAV+NTHi",0.860644995394354,""
"15251","Ly6C- NK cells","Lung","48","Pam1ug","Pam1ug+NTHi",0.999331366844427,""
"15252","Ly6C- NK cells","Lung","48","Pam1ug","Saline",0.860644995394354,""
"15253","Ly6C- NK cells","Lung","48","Pam1ug","Saline+IAV",0.790262088608137,""
"15254","Ly6C- NK cells","Lung","48","Pam1ug","Saline+IAV+NTHi",0.790262088608137,""
"15255","Ly6C- NK cells","Lung","48","Pam1ug","Saline+NTHi",0.860644995394354,""
"15256","Ly6C- NK cells","Lung","48","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999331366844427,""
"15257","Ly6C- NK cells","Lung","48","Pam1ug+IAV","Pam1ug+NTHi",0.860644995394354,""
"15258","Ly6C- NK cells","Lung","48","Pam1ug+IAV","Saline",0.737886981238646,""
"15259","Ly6C- NK cells","Lung","48","Pam1ug+IAV","Saline+IAV",0.945285538572161,""
"15260","Ly6C- NK cells","Lung","48","Pam1ug+IAV","Saline+IAV+NTHi",0.945285538572161,""
"15261","Ly6C- NK cells","Lung","48","Pam1ug+IAV","Saline+NTHi",0.737886981238646,""
"15262","Ly6C- NK cells","Lung","48","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.860644995394354,""
"15263","Ly6C- NK cells","Lung","48","Pam1ug+IAV+NTHi","Saline",0.737886981238646,""
"15264","Ly6C- NK cells","Lung","48","Pam1ug+IAV+NTHi","Saline+IAV",0.945285538572161,""
