Tissue,Timepoint,Treatment,Cell_ID,mean_Proportion_idPerSample,sem_Proportion_idPerSample
Nasal Tissue,96,Hh+IAV,Neutrophils,0.2859099256666667,0.046412647507422626
Nasal Tissue,96,Hh+IAV,Unknown Myeloid,0.040105888666666666,0.006625520396315038
Nasal Tissue,96,Hh+IAV,cDC1,0.0026085108333333334,7.688198890755197e-4
Nasal Tissue,96,Hh+IAV,cDC2,2.9996403333333333e-4,1.0261984954182978e-4
Nasal Tissue,96,Hh+IAV,moDCs,5.6091600000000004e-05,2.600257945720642e-5
Nasal Tissue,96,Hh+IAV,pDCs,0.024372278666666667,0.001472475893618674
Nasal Tissue,96,Hh+IAV+NTHi,B-cells,0.34005442216666665,0.019411102475878076
Nasal Tissue,96,Hh+IAV+NTHi,CD103+CD4+ T-cells,0.011551480166666666,0.003663010154270205
Nasal Tissue,96,Hh+IAV+NTHi,CD206+ Macrophages,0.022639801333333334,0.006578766597168447
Nasal Tissue,96,Hh+IAV+NTHi,CD4+ T-cells,0.03810463066666667,0.013612538056872793
Nasal Tissue,96,Hh+IAV+NTHi,CD64+MHCII- Macrophages,0.009318791333333333,0.004461144697740418
Nasal Tissue,96,Hh+IAV+NTHi,Drop,0.05959986933333333,0.002779873221717814
Nasal Tissue,96,Hh+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.08821472466666666,0.004201922201434949
Nasal Tissue,96,Hh+IAV+NTHi,Ly6C+ NK cells,0.008352467666666667,0.002678400587353028
Nasal Tissue,96,Hh+IAV+NTHi,Ly6C+CD8+ T-cells,0.007839515666666666,0.0029290396384467465
Nasal Tissue,96,Hh+IAV+NTHi,Ly6C- NK cells,0.0314039285,0.005698368539755661
Nasal Tissue,96,Hh+IAV+NTHi,Ly6C-CD8+ T-cells,0.003033918333333333,8.840716842141503e-4
Nasal Tissue,96,Hh+IAV+NTHi,Monocytes,0.0265524875,0.002848358036275247
Nasal Tissue,96,Hh+IAV+NTHi,Neutrophils,0.2859099256666667,0.046412647507422626
Nasal Tissue,96,Hh+IAV+NTHi,Unknown Myeloid,0.040105888666666666,0.006625520396315038
Nasal Tissue,96,Hh+IAV+NTHi,cDC1,0.0026085108333333334,7.688198890755197e-4
Nasal Tissue,96,Hh+IAV+NTHi,cDC2,2.9996403333333333e-4,1.0261984954182978e-4
Nasal Tissue,96,Hh+IAV+NTHi,moDCs,5.6091600000000004e-05,2.600257945720642e-5
Nasal Tissue,96,Hh+IAV+NTHi,pDCs,0.024372278666666667,0.001472475893618674
Nasal Tissue,96,Hh+NTHi,B-cells,0.3944955805,0.03832657585708453
Nasal Tissue,96,Hh+NTHi,CD103+CD4+ T-cells,0.010546117666666667,0.003292475304497916
Nasal Tissue,96,Hh+NTHi,CD206+ Macrophages,0.01854337216666667,0.004089950643926448
Nasal Tissue,96,Hh+NTHi,CD4+ T-cells,0.034958863166666666,0.01079507957289189
Nasal Tissue,96,Hh+NTHi,CD64+MHCII- Macrophages,0.0043044675,0.001441844249418264
Nasal Tissue,96,Hh+NTHi,Drop,0.06980201783333334,0.005409271267585623
Nasal Tissue,96,Hh+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.05630930533333333,0.005894779293411239
Nasal Tissue,96,Hh+NTHi,Ly6C+ NK cells,0.0033626301666666667,5.644743231635617e-4
Nasal Tissue,96,Hh+NTHi,Ly6C+CD8+ T-cells,0.0042634748333333335,9.844773508588343e-4
Nasal Tissue,96,Hh+NTHi,Ly6C- NK cells,0.018335504333333332,0.0012264853711554727
Nasal Tissue,96,Hh+NTHi,Ly6C-CD8+ T-cells,0.0046825085,0.0016187338241333514
Nasal Tissue,96,Hh+NTHi,Monocytes,0.029156666166666668,0.0030814924037853523
Nasal Tissue,96,Hh+NTHi,Neutrophils,0.2882884955,0.03687276090378438
Nasal Tissue,96,Hh+NTHi,Unknown Myeloid,0.040040253166666664,0.005310639915511799
Nasal Tissue,96,Hh+NTHi,cDC1,0.0019072325,5.65702006926129e-4
Nasal Tissue,96,Hh+NTHi,cDC2,7.050475e-4,1.228319312059504e-4
Nasal Tissue,96,Hh+NTHi,moDCs,5.5876283333333336e-5,8.34758374211431e-6
Nasal Tissue,96,Hh+NTHi,pDCs,0.0202425865,0.0020437502536271687
Nasal Tissue,96,Pam1ug,B-cells,0.3525882725,0.03948605212963792
Nasal Tissue,96,Pam1ug,CD103+CD4+ T-cells,0.0083352025,0.0020974224414627867
Nasal Tissue,96,Pam1ug,CD206+ Macrophages,0.010701736,0.0018499540508489576
Nasal Tissue,96,Pam1ug,CD4+ T-cells,0.016604302833333334,0.00615434629761587
Nasal Tissue,96,Pam1ug,CD64+MHCII- Macrophages,0.0040659726666666665,0.0010095632127327695
Nasal Tissue,96,Pam1ug,Drop,0.06678606133333334,0.004193378319359049
Nasal Tissue,96,Pam1ug,Ly6C(hi)CD64(hi) Monocytes,0.06777676216666667,0.0053314474204142264
Nasal Tissue,96,Pam1ug,Ly6C+ NK cells,0.003126410666666667,3.1039621791925523e-4
Nasal Tissue,96,Pam1ug,Ly6C+CD8+ T-cells,0.0037735245,4.504390224675441e-4
Nasal Tissue,96,Pam1ug,Ly6C- NK cells,0.01653375933333333,0.0011909898186645053
Nasal Tissue,96,Pam1ug,Ly6C-CD8+ T-cells,0.0029263383333333333,6.463192396382596e-4
Nasal Tissue,96,Pam1ug,Monocytes,0.03172009183333333,0.0027639144305000767
Nasal Tissue,96,Pam1ug,Neutrophils,0.3510805851666667,0.03644155745507803
Nasal Tissue,96,Pam1ug,Unknown Myeloid,0.04319232283333333,0.004968354736407572
Nasal Tissue,96,Pam1ug,cDC1,0.0010418386666666668,2.457976957251182e-4
Nasal Tissue,96,Pam1ug,cDC2,7.550955000000001e-4,1.1373192183954632e-4
Nasal Tissue,96,Pam1ug,moDCs,4.03422e-5,1.5087099999999998e-5
Nasal Tissue,96,Pam1ug,pDCs,0.018978275666666666,7.836510123835169e-4
Nasal Tissue,96,Pam1ug+IAV,B-cells,0.3302792568333333,0.048486241656220466
Nasal Tissue,96,Pam1ug+IAV,CD103+CD4+ T-cells,0.007722934999999999,0.002372270480508325
Nasal Tissue,96,Pam1ug+IAV,CD206+ Macrophages,0.013616820333333333,0.002166823651910275
Nasal Tissue,96,Pam1ug+IAV,CD4+ T-cells,0.023801538833333333,0.008503638738077917
Nasal Tissue,96,Pam1ug+IAV,CD64+MHCII- Macrophages,0.009189591666666667,0.0044135165373778585
Nasal Tissue,96,Pam1ug+IAV,Drop,0.06375343416666666,0.0014677650857181335
Nasal Tissue,96,Pam1ug+IAV,Ly6C(hi)CD64(hi) Monocytes,0.0954319565,0.005979712950759961
Nasal Tissue,96,Pam1ug+IAV,Ly6C+ NK cells,0.010514128000000001,0.0035876383434986963
Nasal Tissue,96,Pam1ug+IAV,Ly6C+CD8+ T-cells,0.008204176333333334,0.0026817560323182483
Nasal Tissue,96,Pam1ug+IAV,Ly6C- NK cells,0.03526739116666667,0.007599067174136408
Nasal Tissue,96,Pam1ug+IAV,Ly6C-CD8+ T-cells,0.0024853675,9.0587046177246e-4
Nasal Tissue,96,Pam1ug+IAV,Monocytes,0.0263005825,0.0013693559388954788
Nasal Tissue,96,Pam1ug+IAV,Neutrophils,0.3128205578333333,0.02698449988368917
Nasal Tissue,96,Pam1ug+IAV,Unknown Myeloid,0.03745306783333333,0.00799147741833123
Nasal Tissue,96,Pam1ug+IAV,cDC1,0.0016576006666666667,6.359335772655123e-4
Nasal Tissue,96,Pam1ug+IAV,cDC2,3.16934e-4,8.109716214147078e-5
Nasal Tissue,96,Pam1ug+IAV,moDCs,4.914786666666667e-5,1.5596909027147373e-5
Nasal Tissue,96,Pam1ug+IAV,pDCs,0.021160086666666668,0.0015143276961509281
Nasal Tissue,96,Pam1ug+IAV+NTHi,B-cells,0.3302792568333333,0.048486241656220466
Nasal Tissue,96,Pam1ug+IAV+NTHi,CD103+CD4+ T-cells,0.007722934999999999,0.002372270480508325
Nasal Tissue,96,Pam1ug+IAV+NTHi,CD206+ Macrophages,0.013616820333333333,0.002166823651910275
Nasal Tissue,96,Pam1ug+IAV+NTHi,CD4+ T-cells,0.023801538833333333,0.008503638738077917
Nasal Tissue,96,Pam1ug+IAV+NTHi,CD64+MHCII- Macrophages,0.009189591666666667,0.0044135165373778585
Nasal Tissue,96,Pam1ug+IAV+NTHi,Drop,0.06375343416666666,0.0014677650857181335
Nasal Tissue,96,Pam1ug+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.0954319565,0.005979712950759961
Nasal Tissue,96,Pam1ug+IAV+NTHi,Ly6C+ NK cells,0.010514128000000001,0.0035876383434986963
Nasal Tissue,96,Pam1ug+IAV+NTHi,Ly6C+CD8+ T-cells,0.008204176333333334,0.0026817560323182483
Nasal Tissue,96,Pam1ug+IAV+NTHi,Ly6C- NK cells,0.03526739116666667,0.007599067174136408
Nasal Tissue,96,Pam1ug+IAV+NTHi,Ly6C-CD8+ T-cells,0.0024853675,9.0587046177246e-4
Nasal Tissue,96,Pam1ug+IAV+NTHi,Monocytes,0.0263005825,0.0013693559388954788
Nasal Tissue,96,Pam1ug+IAV+NTHi,Neutrophils,0.3128205578333333,0.02698449988368917
Nasal Tissue,96,Pam1ug+IAV+NTHi,Unknown Myeloid,0.03745306783333333,0.00799147741833123
Nasal Tissue,96,Pam1ug+IAV+NTHi,cDC1,0.0016576006666666667,6.359335772655123e-4
Nasal Tissue,96,Pam1ug+IAV+NTHi,cDC2,3.16934e-4,8.109716214147078e-5
Nasal Tissue,96,Pam1ug+IAV+NTHi,moDCs,4.914786666666667e-5,1.5596909027147373e-5
Nasal Tissue,96,Pam1ug+IAV+NTHi,pDCs,0.021160086666666668,0.0015143276961509281
Nasal Tissue,96,Pam1ug+NTHi,B-cells,0.3525882725,0.03948605212963792
Nasal Tissue,96,Pam1ug+NTHi,CD103+CD4+ T-cells,0.0083352025,0.0020974224414627867
Nasal Tissue,96,Pam1ug+NTHi,CD206+ Macrophages,0.010701736,0.0018499540508489576
Nasal Tissue,96,Pam1ug+NTHi,CD4+ T-cells,0.016604302833333334,0.00615434629761587
Nasal Tissue,96,Pam1ug+NTHi,CD64+MHCII- Macrophages,0.0040659726666666665,0.0010095632127327695
Nasal Tissue,96,Pam1ug+NTHi,Drop,0.06678606133333334,0.004193378319359049
Nasal Tissue,96,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.06777676216666667,0.0053314474204142264
Nasal Tissue,96,Pam1ug+NTHi,Ly6C+ NK cells,0.003126410666666667,3.1039621791925523e-4
Nasal Tissue,96,Pam1ug+NTHi,Ly6C+CD8+ T-cells,0.0037735245,4.504390224675441e-4
Nasal Tissue,96,Pam1ug+NTHi,Ly6C- NK cells,0.01653375933333333,0.0011909898186645053
Nasal Tissue,96,Pam1ug+NTHi,Ly6C-CD8+ T-cells,0.0029263383333333333,6.463192396382596e-4
Nasal Tissue,96,Pam1ug+NTHi,Monocytes,0.03172009183333333,0.0027639144305000767
Nasal Tissue,96,Pam1ug+NTHi,Neutrophils,0.3510805851666667,0.03644155745507803
Nasal Tissue,96,Pam1ug+NTHi,Unknown Myeloid,0.04319232283333333,0.004968354736407572
Nasal Tissue,96,Pam1ug+NTHi,cDC1,0.0010418386666666668,2.457976957251182e-4
Nasal Tissue,96,Pam1ug+NTHi,cDC2,7.550955000000001e-4,1.1373192183954632e-4
Nasal Tissue,96,Pam1ug+NTHi,moDCs,4.03422e-5,1.5087099999999998e-5
Nasal Tissue,96,Pam1ug+NTHi,pDCs,0.018978275666666666,7.836510123835169e-4
Nasal Tissue,96,Saline,B-cells,0.487446818,0.012346602245481599
Nasal Tissue,96,Saline,CD103+CD4+ T-cells,0.0042141846666666665,9.90993350985756e-4
Nasal Tissue,96,Saline,CD206+ Macrophages,0.018394165166666667,0.003016843290245324
Nasal Tissue,96,Saline,CD4+ T-cells,0.015680822333333334,0.0027487930235683402
Nasal Tissue,96,Saline,CD64+MHCII- Macrophages,0.003271719,8.005077051220265e-4
Nasal Tissue,96,Saline,Drop,0.056480253,0.0017925686444170935
Nasal Tissue,96,Saline,Ly6C(hi)CD64(hi) Monocytes,0.051063173333333337,0.0032683618591510914
Nasal Tissue,96,Saline,Ly6C+ NK cells,0.004128035833333333,4.1555995489158304e-4
Nasal Tissue,96,Saline,Ly6C+CD8+ T-cells,0.004244990166666667,4.1375332237517375e-4
Nasal Tissue,96,Saline,Ly6C- NK cells,0.018064438333333332,0.001673677528316405
Nasal Tissue,96,Saline,Ly6C-CD8+ T-cells,0.003484849,4.3789540179598455e-4
Nasal Tissue,96,Saline,Monocytes,0.027490786166666666,0.001572876640803879
Nasal Tissue,96,Saline,Neutrophils,0.24666205066666666,0.020976922281023262
Nasal Tissue,96,Saline,Unknown Myeloid,0.040484178,0.0046333441844567955
Nasal Tissue,96,Saline,cDC1,0.0010011298333333332,2.622907144219199e-4
Nasal Tissue,96,Saline,cDC2,6.592046666666667e-4,9.09398964938443e-5
Nasal Tissue,96,Saline,moDCs,7.68234e-5,3.003085149810108e-5
Nasal Tissue,96,Saline,pDCs,0.017165182166666668,0.0014608128014618304
Nasal Tissue,96,Saline+IAV,B-cells,0.4197243706666667,0.018121157221266657
Nasal Tissue,96,Saline+IAV,CD103+CD4+ T-cells,0.004887261,0.001087268925072511
Nasal Tissue,96,Saline+IAV,CD206+ Macrophages,0.020821362,0.004051774543482234
Nasal Tissue,96,Saline+IAV,CD4+ T-cells,0.015591892833333332,0.004170578235564547
Nasal Tissue,96,Saline+IAV,CD64+MHCII- Macrophages,0.007014577333333333,0.0021665550400576284
Nasal Tissue,96,Saline+IAV,Drop,0.059122177166666665,0.002088245454205458
Nasal Tissue,96,Saline+IAV,Ly6C(hi)CD64(hi) Monocytes,0.10597826366666667,0.00889657433986041
Nasal Tissue,96,Saline+IAV,Ly6C+ NK cells,0.010149110666666667,0.002821999039671059
Nasal Tissue,96,Saline+IAV,Ly6C+CD8+ T-cells,0.006503877,0.001125194697926304
Nasal Tissue,96,Saline+IAV,Ly6C- NK cells,0.031018375833333334,0.004290088120836179
Nasal Tissue,96,Saline+IAV,Ly6C-CD8+ T-cells,0.002040836,2.9279070013145343e-4
Nasal Tissue,96,Saline+IAV,Monocytes,0.026654515333333333,0.0016039650844049708
Nasal Tissue,96,Saline+IAV,Neutrophils,0.23849770133333334,0.02110908636868164
Nasal Tissue,96,Saline+IAV,Unknown Myeloid,0.030580230833333333,0.0032737671351387378
Nasal Tissue,96,Saline+IAV,cDC1,0.0010940118333333333,2.0021924408348245e-4
Nasal Tissue,96,Saline+IAV,cDC2,1.2812916666666668e-4,3.0481500933458717e-5
Nasal Tissue,96,Saline+IAV,moDCs,3.3261249999999996e-5,3.1978499999999985e-6
Nasal Tissue,96,Saline+IAV,pDCs,0.0201822205,0.0012995647618452813
Nasal Tissue,96,Saline+IAV+NTHi,B-cells,0.4197243706666667,0.018121157221266657
Nasal Tissue,96,Saline+IAV+NTHi,CD103+CD4+ T-cells,0.004887261,0.001087268925072511
Nasal Tissue,96,Saline+IAV+NTHi,CD206+ Macrophages,0.020821362,0.004051774543482234
Nasal Tissue,96,Saline+IAV+NTHi,CD4+ T-cells,0.015591892833333332,0.004170578235564547
Nasal Tissue,96,Saline+IAV+NTHi,CD64+MHCII- Macrophages,0.007014577333333333,0.0021665550400576284
Nasal Tissue,96,Saline+IAV+NTHi,Drop,0.059122177166666665,0.002088245454205458
Nasal Tissue,96,Saline+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.10597826366666667,0.00889657433986041
Nasal Tissue,96,Saline+IAV+NTHi,Ly6C+ NK cells,0.010149110666666667,0.002821999039671059
Nasal Tissue,96,Saline+IAV+NTHi,Ly6C+CD8+ T-cells,0.006503877,0.001125194697926304
Nasal Tissue,96,Saline+IAV+NTHi,Ly6C- NK cells,0.031018375833333334,0.004290088120836179
Nasal Tissue,96,Saline+IAV+NTHi,Ly6C-CD8+ T-cells,0.002040836,2.9279070013145343e-4
Nasal Tissue,96,Saline+IAV+NTHi,Monocytes,0.026654515333333333,0.0016039650844049708
Nasal Tissue,96,Saline+IAV+NTHi,Neutrophils,0.23849770133333334,0.02110908636868164
Nasal Tissue,96,Saline+IAV+NTHi,Unknown Myeloid,0.030580230833333333,0.0032737671351387378
Nasal Tissue,96,Saline+IAV+NTHi,cDC1,0.0010940118333333333,2.0021924408348245e-4
Nasal Tissue,96,Saline+IAV+NTHi,cDC2,1.2812916666666668e-4,3.0481500933458717e-5
Nasal Tissue,96,Saline+IAV+NTHi,moDCs,3.3261249999999996e-5,3.1978499999999985e-6
Nasal Tissue,96,Saline+IAV+NTHi,pDCs,0.0201822205,0.0012995647618452813
Nasal Tissue,96,Saline+NTHi,B-cells,0.487446818,0.012346602245481599
Nasal Tissue,96,Saline+NTHi,CD103+CD4+ T-cells,0.0042141846666666665,9.90993350985756e-4
Nasal Tissue,96,Saline+NTHi,CD206+ Macrophages,0.018394165166666667,0.003016843290245324
Nasal Tissue,96,Saline+NTHi,CD4+ T-cells,0.015680822333333334,0.0027487930235683402
Nasal Tissue,96,Saline+NTHi,CD64+MHCII- Macrophages,0.003271719,8.005077051220265e-4
Nasal Tissue,96,Saline+NTHi,Drop,0.056480253,0.0017925686444170935
Nasal Tissue,96,Saline+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.051063173333333337,0.0032683618591510914
Nasal Tissue,96,Saline+NTHi,Ly6C+ NK cells,0.004128035833333333,4.1555995489158304e-4
Nasal Tissue,96,Saline+NTHi,Ly6C+CD8+ T-cells,0.004244990166666667,4.1375332237517375e-4
Nasal Tissue,96,Saline+NTHi,Ly6C- NK cells,0.018064438333333332,0.001673677528316405
Nasal Tissue,96,Saline+NTHi,Ly6C-CD8+ T-cells,0.003484849,4.3789540179598455e-4
Nasal Tissue,96,Saline+NTHi,Monocytes,0.027490786166666666,0.001572876640803879
Nasal Tissue,96,Saline+NTHi,Neutrophils,0.24666205066666666,0.020976922281023262
Nasal Tissue,96,Saline+NTHi,Unknown Myeloid,0.040484178,0.0046333441844567955
Nasal Tissue,96,Saline+NTHi,cDC1,0.0010011298333333332,2.622907144219199e-4
Nasal Tissue,96,Saline+NTHi,cDC2,6.592046666666667e-4,9.09398964938443e-5
Nasal Tissue,96,Saline+NTHi,moDCs,7.68234e-5,3.003085149810108e-5
Nasal Tissue,96,Saline+NTHi,pDCs,0.017165182166666668,0.0014608128014618304
Nasal Tissue,144,Hh,B-cells,0.3546793681666667,0.03520206212772582
Nasal Tissue,144,Hh,CD103+CD4+ T-cells,0.007878921833333333,0.0014346409792823762
Nasal Tissue,144,Hh,CD206+ Macrophages,0.013611898166666667,0.0035293973876618697
Nasal Tissue,144,Hh,CD4+ T-cells,0.02944575216666667,0.007316350956756087
Nasal Tissue,144,Hh,CD64+MHCII- Macrophages,0.0022586605,0.0010200379967648184
Nasal Tissue,144,Hh,Drop,0.06054447216666667,0.002548088663319069
Nasal Tissue,144,Hh,Ly6C(hi)CD64(hi) Monocytes,0.05970470133333333,0.005481380624747557
Nasal Tissue,144,Hh,Ly6C+ NK cells,0.003796575333333333,4.860133181722264e-4
Nasal Tissue,144,Hh,Ly6C+CD8+ T-cells,0.005626578333333333,0.0010679153098368077
Nasal Tissue,144,Hh,Ly6C- NK cells,0.017152850333333334,0.0014411252418150818
Nasal Tissue,144,Hh,Ly6C-CD8+ T-cells,0.0054260875,0.0012269575678367135
Nasal Tissue,144,Hh,Monocytes,0.0405455915,0.004486915551282141
Nasal Tissue,144,Hh,Neutrophils,0.33665795083333333,0.03695942468511589
Nasal Tissue,144,Hh,Unknown Myeloid,0.0416116415,0.005031963883475654
Nasal Tissue,144,Hh,cDC1,0.0016244905,5.140149832148702e-4
Nasal Tissue,144,Hh,cDC2,6.351323333333333e-4,7.094806329452867e-5
Nasal Tissue,144,Hh,moDCs,1.1666755e-4,6.692837223423387e-5
Nasal Tissue,144,Hh,pDCs,0.018721548833333334,0.0020705141667077998
Nasal Tissue,144,Hh+IAV,B-cells,0.2636282845,0.025936500365966054
Nasal Tissue,144,Hh+IAV,CD103+CD4+ T-cells,0.014930062166666667,0.0033725976356555735
Nasal Tissue,144,Hh+IAV,CD206+ Macrophages,0.016797748666666668,0.0031750152284303213
Nasal Tissue,144,Hh+IAV,CD4+ T-cells,0.042761832166666666,0.014522836618955131
Nasal Tissue,144,Hh+IAV,CD64+MHCII- Macrophages,0.0057771421666666664,0.001778445486849202
Nasal Tissue,144,Hh+IAV,Drop,0.055927645166666665,0.0020667980952914977
Nasal Tissue,144,Hh+IAV,Ly6C(hi)CD64(hi) Monocytes,0.08846504899999999,0.008229659135717595
Nasal Tissue,144,Hh+IAV,Ly6C+ NK cells,0.008613668833333333,0.0023852324386598807
Nasal Tissue,144,Hh+IAV,Ly6C+CD8+ T-cells,0.013824384833333333,0.005730051511793726
Nasal Tissue,144,Hh+IAV,Ly6C- NK cells,0.03803504766666667,0.006935835469221247
Nasal Tissue,144,Hh+IAV,Ly6C-CD8+ T-cells,0.0039089765,0.0016037513097589403
Nasal Tissue,144,Hh+IAV,Monocytes,0.037282474499999996,0.00412040682704547
Nasal Tissue,144,Hh+IAV,Neutrophils,0.352107828,0.050020183917773436
Nasal Tissue,144,Hh+IAV,Unknown Myeloid,0.033445626666666665,0.004906379981397634
Nasal Tissue,144,Hh+IAV,cDC1,0.0020542326666666668,4.920482857904406e-4
Nasal Tissue,144,Hh+IAV,cDC2,2.29831e-4,4.7003935177812505e-5
Nasal Tissue,144,Hh+IAV,moDCs,4.8427e-5,9.683662549022107e-6
Nasal Tissue,144,Hh+IAV,pDCs,0.02218595166666667,0.0017021522719438014
Nasal Tissue,144,Hh+IAV+NTHi,B-cells,0.255326848,0.018887181565315794
Nasal Tissue,144,Hh+IAV+NTHi,CD103+CD4+ T-cells,0.022232129,0.0035596995551106085
Nasal Tissue,144,Hh+IAV+NTHi,CD206+ Macrophages,0.011183931333333334,9.603162636825319e-4
Nasal Tissue,144,Hh+IAV+NTHi,CD4+ T-cells,0.053579194999999996,0.00910196621623912
Nasal Tissue,144,Hh+IAV+NTHi,CD64+MHCII- Macrophages,0.0047267185,9.755285139540771e-4
Nasal Tissue,144,Hh+IAV+NTHi,Drop,0.060974347000000005,0.0024192731071210915
Nasal Tissue,144,Hh+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.081381578,0.004980330305342742
Nasal Tissue,144,Hh+IAV+NTHi,Ly6C+ NK cells,0.007759897,0.0015420538408731823
Nasal Tissue,144,Hh+IAV+NTHi,Ly6C+CD8+ T-cells,0.0151935455,0.0032793904024225784
Nasal Tissue,144,Hh+IAV+NTHi,Ly6C- NK cells,0.03514351883333333,0.005910914704794341
Nasal Tissue,144,Hh+IAV+NTHi,Ly6C-CD8+ T-cells,0.005331334,0.0012181184381989847
Nasal Tissue,144,Hh+IAV+NTHi,Monocytes,0.04314394516666667,0.0029880839974228465
Nasal Tissue,144,Hh+IAV+NTHi,Neutrophils,0.33836444083333334,0.03789482835601463
Nasal Tissue,144,Hh+IAV+NTHi,Unknown Myeloid,0.0411427915,0.0034582723767630445
Nasal Tissue,144,Hh+IAV+NTHi,cDC1,0.0024356313333333333,3.556605093292073e-4
Nasal Tissue,144,Hh+IAV+NTHi,cDC2,2.3272183333333335e-4,4.541036613110614e-5
Nasal Tissue,144,Hh+IAV+NTHi,moDCs,7.632900000000001e-5,1.894812395999492e-5
Nasal Tissue,144,Hh+IAV+NTHi,pDCs,0.021809263,0.0013174774548819171
Nasal Tissue,144,Hh+NTHi,B-cells,0.337488407,0.036934737391029905
Nasal Tissue,144,Hh+NTHi,CD103+CD4+ T-cells,0.017247920666666666,0.003579864858269846
Nasal Tissue,144,Hh+NTHi,CD206+ Macrophages,0.010188763666666666,0.0021229179937398692
Nasal Tissue,144,Hh+NTHi,CD4+ T-cells,0.04020488383333333,0.0097268723334413415
Nasal Tissue,144,Hh+NTHi,CD64+MHCII- Macrophages,0.0018846278333333334,4.114066432054314e-4
Nasal Tissue,144,Hh+NTHi,Drop,0.06800033833333334,0.0048320890411187156
Nasal Tissue,144,Hh+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.069842263,0.011358202847210022
Nasal Tissue,144,Hh+NTHi,Ly6C+ NK cells,0.0037438371666666664,3.893186908629327e-4
Nasal Tissue,144,Hh+NTHi,Ly6C+CD8+ T-cells,0.0038653441666666667,6.496241730478435e-4
Nasal Tissue,144,Hh+NTHi,Ly6C- NK cells,0.014606007166666667,4.714391637574193e-4
Nasal Tissue,144,Hh+NTHi,Ly6C-CD8+ T-cells,0.004111412333333333,5.670919752154064e-4
Nasal Tissue,144,Hh+NTHi,Monocytes,0.045873584833333335,0.00646353821165128
Nasal Tissue,144,Hh+NTHi,Neutrophils,0.318134036,0.04195204442376529
Nasal Tissue,144,Hh+NTHi,Unknown Myeloid,0.03985408483333333,0.004640807799569448
Nasal Tissue,144,Hh+NTHi,cDC1,0.0020108533333333335,4.6561985443210836e-4
Nasal Tissue,144,Hh+NTHi,cDC2,6.361676666666666e-4,6.527857816449266e-5
Nasal Tissue,144,Hh+NTHi,moDCs,1.09075e-4,NA
Nasal Tissue,144,Hh+NTHi,pDCs,0.022289289666666667,8.499839957593971e-4
Nasal Tissue,144,Pam1ug,B-cells,0.19942350550000001,0.03340198486717081
Nasal Tissue,144,Pam1ug,CD103+CD4+ T-cells,0.004486635333333333,6.884859519188304e-4
Nasal Tissue,144,Pam1ug,CD206+ Macrophages,0.0070869033333333335,8.68711162292265e-4
Nasal Tissue,144,Pam1ug,CD4+ T-cells,0.015467489333333334,0.0041825980553108115
Nasal Tissue,144,Pam1ug,CD64+MHCII- Macrophages,0.0014382291666666666,4.1938367277394236e-4
Nasal Tissue,144,Pam1ug,Drop,0.06052332966666667,0.0025726557053801775
Nasal Tissue,144,Pam1ug,Ly6C(hi)CD64(hi) Monocytes,0.08572102883333334,0.009917483439280079
Nasal Tissue,144,Pam1ug,Ly6C+ NK cells,0.003101608666666667,2.764802808060238e-4
Nasal Tissue,144,Pam1ug,Ly6C+CD8+ T-cells,0.004548803333333334,8.885150155954473e-4
Nasal Tissue,144,Pam1ug,Ly6C- NK cells,0.018912002166666667,0.0011207930614650626
Nasal Tissue,144,Pam1ug,Ly6C-CD8+ T-cells,0.0032896635,8.265981563698189e-4
Nasal Tissue,144,Pam1ug,Monocytes,0.0487709845,0.003818610769367386
Nasal Tissue,144,Pam1ug,Neutrophils,0.491139036,0.03555150788704881
Nasal Tissue,144,Pam1ug,Unknown Myeloid,0.036347555000000004,0.004126419230266682
Nasal Tissue,144,Pam1ug,cDC1,9.533606666666666e-4,1.8856654356162384e-4
Nasal Tissue,144,Pam1ug,cDC2,7.07942e-4,7.65529648613734e-5
Nasal Tissue,144,Pam1ug,moDCs,3.706135e-5,6.922749999999998e-6
Nasal Tissue,144,Pam1ug,pDCs,0.018069569666666667,0.0022276129437691773
Nasal Tissue,144,Pam1ug+IAV,B-cells,0.1664396005,0.02204137584662479
Nasal Tissue,144,Pam1ug+IAV,CD103+CD4+ T-cells,0.0098594405,0.0017584470459985758
Nasal Tissue,144,Pam1ug+IAV,CD206+ Macrophages,0.009626788,0.001538190966605274
Nasal Tissue,144,Pam1ug+IAV,CD4+ T-cells,0.026384218333333334,0.006018524874506298
Nasal Tissue,144,Pam1ug+IAV,CD64+MHCII- Macrophages,0.0054114501666666665,0.0014399608257938228
Nasal Tissue,144,Pam1ug+IAV,Drop,0.050084553500000004,0.0017068856041776155
Nasal Tissue,144,Pam1ug+IAV,Ly6C(hi)CD64(hi) Monocytes,0.08945264983333333,0.00970784241038465
Nasal Tissue,144,Pam1ug+IAV,Ly6C+ NK cells,0.0053703886666666666,5.854902582992972e-4
